Title,Score,Directors,Actors,url
香蜜沉沉烬如霜,7.7,朱锐斌 / 李秉光 / 澄丰,杨紫 / 邓伦 / 陈钰琪 / 罗云熙 / 王一菲,https://movie.douban.com/subject/26920281/
天坑鹰猎,7.7,成志超,王俊凯 / 文淇 / 蒋依依 / 叶筱玮 / 郑好,https://movie.douban.com/subject/27119802/
三国,7.7,高希希,陈建斌 / 陆毅 / 于和伟 / 于荣光 / 康凯,https://movie.douban.com/subject/3237723/
红高粱,7.7,郑晓龙,周迅 / 朱亚文 / 于荣光 / 秦海璐 / 黄轩,https://movie.douban.com/subject/24867835/
灵魂摆渡3,7.7,巨兴茂,于毅 / 刘智扬 / 肖茵 / 岳丽娜 / 杨昆,https://movie.douban.com/subject/26670687/
裸婚时代,7.7,滕华涛,文章 / 姚笛 / 张凯丽 / 丁嘉丽 / 韩童生,https://movie.douban.com/subject/5958582/
水浒传,7.7,鞠觉亮,张涵予 / 吕良伟 / 刘晓虎 / 刘冠翔 / 严屹宽,https://movie.douban.com/subject/4718246/
盲侠大律师,7.7,罗俊伟 / 林志华,王浩信 / 蔡思贝 / 李佳芯 / 张振朗 / 单立文,https://movie.douban.com/subject/26865362/
你是我兄弟,7.7,刘惠宁,邓超 / 张嘉译 / 董洁 / 张雷雨 / 代乐乐,https://movie.douban.com/subject/4735188/
假如生活欺骗了你,7.7,姚晓峰,陆毅 / 秦海璐 / 耿乐 / 吴越 / 郭京飞,https://movie.douban.com/subject/24298405/
夫妻那些事,7.7,汪俊,黄磊 / 陈数 / 梁静 / 李明珠 / 王晴,https://movie.douban.com/subject/6894265/
神断狄仁杰,7.7,钱雁秋,梁冠华 / 张子健 / 曲栅栅 / 须乾 / 严燕生,https://movie.douban.com/subject/4921343/
高品格单恋,7.7,池英洙,丁一宇 / 陈世妍 / 尹宝拉,https://movie.douban.com/subject/26429781/
流星蝴蝶剑,7.7,李惠民,陈意涵 / 王艳 / 陈楚河 / 黄维德 / 刘德凯,https://movie.douban.com/subject/4228557/
婚姻保卫战,7.7,赵宝刚,佟大为 / 马伊琍 / 黄磊 / 袁立 / 刘金山,https://movie.douban.com/subject/4294119/
新神探联盟,7.7,林合隆 / 胡储玺 / 蓝海瀚,张铎 / 王凯 / 胡宇威 / 乔任梁 / 张俪,https://movie.douban.com/subject/10617176/
大女当嫁,7.7,孙皓,宋佳 / 郭涛 / 周杰 / 于小伟 / 刘德凯,https://movie.douban.com/subject/4011034/
告密者,7.7,刘进,柳云龙 / 张嘉译 / 王丽坤 / 刘孜 / 孟广美,https://movie.douban.com/subject/4840357/
香格里拉,7.7,蒋家骏,胡歌 / 王力可 / 金莎 / 扎西顿珠 / 巍子,https://movie.douban.com/subject/5313425/
假如我有超能力,7.7,刘迪洋,王子睿 / 张歌 / 杨舒枫,https://movie.douban.com/subject/26744074/
虎口拔牙,7.7,潘军,姜武 / 李乃文 / 吴越 / 钱波 / 柯蓝,https://movie.douban.com/subject/25885382/
战雷,7.7,徐纪周,张博 / 邢佳栋 / 李健 / 姚芊羽 / 张宁江,https://movie.douban.com/subject/19969982/
金水桥边,7.7,刘飚,黄志忠 / 倪大红 / 李幼斌 / 李乃文 / 柯蓝,https://movie.douban.com/subject/26386738/
浪漫向左，婚姻往右,7.7,曹保平 / 冯自立,徐帆 / 范明 / 王雷 / 杜源 / 田岷,https://movie.douban.com/subject/6799161/
一路格桑花,7.7,陈胜利,凌潇肃 / 赵柯 / 张溪芸 / 石爻 / 宋运成,https://movie.douban.com/subject/4913392/
民国往事,7.7,连奕名,黄志忠 / 赵会南 / 连奕名 / 苗圃 / 吴亚桥,https://movie.douban.com/subject/4891798/
黎明前的暗战,7.7,嘉娜·沙哈提,杜雨露 / 孙兴 / 黄轩 / 周扬 / 郭达,https://movie.douban.com/subject/5502678/
隐形将军,7.7,余丁,黄觉 / 祖锋 / 郭珍霓 / 孙洪涛 / 寇振海,https://movie.douban.com/subject/4058884/
梦想与现实,7.7,小夕,刘宇珽,https://movie.douban.com/subject/25955499/
乱世三义,7.7,刘江,黄海波 / 童蕾 / 田小洁 / 张晞临 / 任正斌,https://movie.douban.com/subject/7053697/
牵挂,7.7,黄力加 / 李雁,张国强 / 牛莉 / 刘威 / 刘芸 / 张博,https://movie.douban.com/subject/5294316/
洪武大案,7.7,曹东,李立群 / 保剑锋 / 杨幂 / 富大龙 / 刘德凯,https://movie.douban.com/subject/4925440/
百花深处,7.7,曾晓欣 / 黄涛,冯远征 / 余少群 / 左小青 / 刘莉莉 / 刘园园,https://movie.douban.com/subject/5337560/
猜拳,7.7,韦大军,浅野长英 / 齐志 / 耿乐 / 公磊 / 陈丽娜,https://movie.douban.com/subject/25758713/
爱上男主播,7.7,张荣华,王亦凡 / 高叶 / 郭子千 / 碧儿 / 刘硕,https://movie.douban.com/subject/5377126/
锣鼓巷,7.7,余丁,丁志城 / 刘威 / 王刚 / 朱琳 / 岳红,https://movie.douban.com/subject/3577088/
父爱如山,7.7,黄力加,牛莉 / 陶红 / 李雪健 / 刘莉莉 / 赵会南,https://movie.douban.com/subject/4603560/
风云传奇,7.7,刘一志,谢君豪 / 马洪刚 / 陆玲,https://movie.douban.com/subject/10439158/
美人心计,7.6,吴锦源,林心如 / 杨幂 / 王丽坤 / 陈键锋 / 何晟铭,https://movie.douban.com/subject/3933008/
好戏一出,7.6,黄渤,黄渤 / 舒淇 / 王宝强 / 张艺兴 / 于和伟,https://movie.douban.com/subject/30331440/
东方华尔街,7.6,黄国强,吴镇宇 / 张孝全 / 余男 / 陈家乐 / 江奇霖,https://movie.douban.com/subject/27029233/
心理罪,7.6,五百,陈若轩 / 付枚 / 王泷正 / 温心 / 吴国华,https://movie.douban.com/subject/26345152/
万万没想到 第二季,7.6,易小星,白客 / 葛布 / 易小星 / 张本煜 / 韩寒,https://movie.douban.com/subject/25899507/
端脑,7.6,于中中,朱元冰 / 蒋依依 / 黄一琳 / 杨奇煜 / 赵奕欢,https://movie.douban.com/subject/27006122/
我的奇妙男友,7.6,邓科,吴倩 / 金泰焕 / 沈梦辰 / 李昕亮 / 杨逸飞,https://movie.douban.com/subject/26372971/
报告老板 第二季,7.6,刘循子墨,白客 / 张本煜 / 柯达 / 孔连顺 / 刘循子墨,https://movie.douban.com/subject/26762755/
重案六组4,7.6,徐庆东,王茜 / 张潮 / 邢岷山 / 郭昊伦 / 肖聪,https://movie.douban.com/subject/6753081/
麻辣隔壁,7.6,杨羽,杨羽 / 邵庄 / 安宁,https://movie.douban.com/subject/11527516/
苦咖啡,7.6,张筠,胡歌 / 左小青 / 白冰 / 韩栋 / 谭凯,https://movie.douban.com/subject/4233602/
急诊室故事,7.6,徐庆东,王茜 / 刘钧 / 王挺 / 张正阳 / 刘德凯,https://movie.douban.com/subject/25820621/
天生要完美,7.6,刘家成,朱亚文 / 万茜 / 李佳航 / 杨紫 / 孙绍龙,https://movie.douban.com/subject/25707526/
老马家的幸福往事,7.6,杨文军,林永健 / 何赛飞 / 辛柏青 / 于和伟 / 蔡君茹,https://movie.douban.com/subject/4922822/
守望的天空,7.6,陆江,李沁 / 赵文瑄 / 阚清子 / 林雨申 / 李艳,https://movie.douban.com/subject/10508923/
无贼,7.6,丁黑,张国强 / 殷桃 / 孙海英 / 贾青 / 曹炳琨,https://movie.douban.com/subject/19962601/
废柴兄弟2,7.6,尹琪,王宁 / 修睿 / 魏梦 / 许瑶璇 / 王妍之,https://movie.douban.com/subject/26292729/
老牛家的战争,7.6,余淳,张洪杰 / 宋丹丹 / 秦卫东 / 周冬齐 / 李崇霄,https://movie.douban.com/subject/4312248/
大时代,7.6,汪俊,段奕宏 / 薛佳凝 / 蒋勤勤 / 高虎 / 孙海英,https://movie.douban.com/subject/4803058/
奇妙的东方,7.6,赵鹤松,柯达 / 王玲玉,https://movie.douban.com/subject/26674026/
大舜,7.6,吴子牛,宗峰岩 / 沈傲君 / 赵文瑄 / 聂远 / 周显欣,https://movie.douban.com/subject/23060065/
嘻哈四重奏 第四季,7.6,卢正雨,卢正雨 / 杨晴瑄 / 钱志君 / 姚文雪,https://movie.douban.com/subject/10467776/
异镇,7.6,龚朝晖,王千源 / 王力可 / 王挺 / 周放 / 张洪睿,https://movie.douban.com/subject/11636298/
将·军,7.6,郭靖宇,黄海波 / 杨志刚 / 陈数 / 巍子 / 江涛,https://movie.douban.com/subject/4906294/
生命中的好日子,7.6,董亚春,黄志忠 / 郑昊 / 吴越 / 马境 / 程煜,https://movie.douban.com/subject/25809281/
大祠堂,7.6,阎建钢,林心如 / 赵鸿飞 / 王雨 / 潘虹 / 赵亮,https://movie.douban.com/subject/3010713/
父亲的身份,7.6,高群书,陈建斌 / 俞飞鸿 / 曹卫宇 / 齐溪 / 任帅,https://movie.douban.com/subject/26206769/
说谎的爱人,7.6,赵晨阳,车晓 / 朱雨辰 / 白百何 / 丁勇岱 / 刘莉莉,https://movie.douban.com/subject/3987303/
秘杀名单,7.6,刘逢声,靳东 / 周扬 / 李立群 / 章贺 / 刘立淇,https://movie.douban.com/subject/6724677/
圣天门口,7.6,张黎 / 刘淼淼,段奕宏 / 宋佳 / 黄志忠 / 袁文康 / 柯蓝,https://movie.douban.com/subject/5308266/
女神捕,7.6,司小冬,商蓉 / 赵阳 / 王思蒙 / 苗皓钧 / 梁国荣,https://movie.douban.com/subject/10484031/
护国大将军,7.6,王文杰,王志飞 / 梁冠华 / 姚笛,https://movie.douban.com/subject/5384563/
我的父亲母亲,7.6,刘惠宁 Huining Liu,陈小艺 / 辛柏青 / 冯远征 / 曾黎 / 杨新鸣,https://movie.douban.com/subject/6796111/
国家审计,7.6,蒲剑 / 赵宁宇,史兰芽 / 夏德俊 / 武文佳 / 何政军 / 曹翠芬,https://movie.douban.com/subject/24849555/
泡芙小姐第二季,7.6,王波,泡芙 / 十三妖 / 小若 / 超级玛丽,https://movie.douban.com/subject/20378800/
瞧这一家子,7.6,滕华涛,张嘉译 / 朱媛媛 / 彭玉 / 冯嘉怡 / 姬他,https://movie.douban.com/subject/5313416/
枪炮侯,7.6,王瑞,倪大红 / 王凯,https://movie.douban.com/subject/6991355/
孤军英雄,7.6,孟凡,李雪健 / 胡军 / 赵小锐 / 焦俊艳,https://movie.douban.com/subject/20268708/
北方大地,7.6,哈斯朝鲁,张国强 / 颜丹晨 / 吴连生,https://movie.douban.com/subject/27018246/
橄榄树,7.6,乌兰那日松,刘涛 / 陈思诚 / 孙涛 / 洛葳 / 张镝,https://movie.douban.com/subject/4925412/
我的非常闺蜜,7.6,康洪雷,吴越 / 柯蓝 / 吴晓丹,https://movie.douban.com/subject/4830906/
大捕房,7.6,郑基成,应采儿 / 耿乐 / 吴孟达 / 许绍雄 / 午马,https://movie.douban.com/subject/5989848/
老爸的心愿,7.6,曾晓欣,高明 / 郑晓宁 / 杜雨露 / 李梦男 / 岳红,https://movie.douban.com/subject/11639107/
宝贝儿回家,7.6,韩刚,陶红 / 董勇 / 盖克 / 李明启 / 夏凡,https://movie.douban.com/subject/24719079/
咖啡间疯云,7.6,王翔,刘畅 / 岳超 / 邵诣 / 刘晓靓 / 汪旭,https://movie.douban.com/subject/4300599/
极致跋涉：神山之旅,7.6,Ryan Pyle,Ryan Pyle,https://movie.douban.com/subject/26285764/
悍城,7.5,刘殊巧,李光洁 / 袁文康 / 姜珮瑶 / 李成敏 / 刘德凯,https://movie.douban.com/subject/27160612/
双世宠妃Ⅱ,7.5,吴强,邢昭林 / 梁洁 / 王瑞昌 / 钟祺 / 孙艺宁,https://movie.douban.com/subject/27195038/
快把我哥带走,7.5,韩青,曾舜晞 / 孙千 / 王旭东 / 胡永涛 / 马柏全,https://movie.douban.com/subject/27045331/
S.C.I.谜案集,7.5,施磊,高瀚宇 / 季肖冰 / 王美人 / 范玮 / 孟阿赛,https://movie.douban.com/subject/26816381/
北京爱情故事,7.5,陈思诚,陈思诚 / 张译 / 李晨 / 杨幂 / 佟丽娅,https://movie.douban.com/subject/5377708/
天才J 第一季,7.5,曾庆杰,陈思宇 / 王子清 / 小夕,https://movie.douban.com/subject/26373161/
木府风云,7.5,于荣光,秋瓷炫 / 于荣光 / 朱晓渔 / 潘虹 / 吕良伟,https://movie.douban.com/subject/6901036/
来到你的世界,7.5,王奕丁,林柏宏 / 李浩菲 / 黄俊捷 / 黄一琳 / 张津铭,https://movie.douban.com/subject/27073847/
乡村爱情进行曲,7.5,孟令宇 / 付滃,赵本山 / 贺树峰 / 毕畅 / 唐鉴军 / 金玫玫,https://movie.douban.com/subject/26898906/
大学生士兵的故事,7.5,尚敬,王磊 / 顾宇峰 / 刘思言 / 王超 / 谭涛,https://movie.douban.com/subject/5958609/
青瓷,7.5,李骏,王志文 / 张国立 / 韩雨芹 / 王海燕 / 杜江,https://movie.douban.com/subject/6866798/
废柴兄弟3,7.5,姬智,王宁 / 修睿 / 童菲 / 王妍之 / 李乐儿,https://movie.douban.com/subject/26647182/
借枪,7.5,姜伟 / 付玮,张嘉译 / 罗海琼 / 张子健 / 颜丙燕 / 李依玲,https://movie.douban.com/subject/5924392/
薛定谔的猫,7.5,唐韬,马瑞男 / 苏诗丁 / 孙天宇 / 周梓琦 / 黄霄雲,https://movie.douban.com/subject/26861028/
拥抱星星的月亮,7.5,丁黑,辛芷蕾 / 唐曾 / 代旭 / 李沁谣 / 奚望,https://movie.douban.com/subject/26287121/
现场铁证,7.5,闫宇彤,王劲松 / 张笑君 / 陈依莎 / 薛俨,https://movie.douban.com/subject/4812787/
正者无敌,7.5,张国庆 / 宏胤,陈宝国 / 陈数 / 陈月末 / 张檬 / 唐一菲,https://movie.douban.com/subject/6118709/
长安三怪探,7.5,庄宇新,陈浩民 / 秋瓷炫 / 袁文康 / 莫小棋 / 林子聪,https://movie.douban.com/subject/19967792/
乱世书香,7.5,杨磊,吴秀波 / 陶虹 / 姜武 / 咏梅 / 张鲁一,https://movie.douban.com/subject/11606338/
嘻哈四重奏第五季,7.5,卢正雨,卢正雨 / 杨晴瑄 / 蔡文静 / 钱志君 / 姚文雪,https://movie.douban.com/subject/24879846/
远征远征,7.5,朱质冰,张丰毅 / 沈培艺 / 万思维 / 张世会 / 曹操,https://movie.douban.com/subject/19965233/
嘻哈四重奏 第三季,7.5,卢正雨,卢正雨 / 杨晴瑄 / 姚文雪,https://movie.douban.com/subject/5031411/
破晓,7.5,齐星,黄志忠 / 陈小春 / 俞灏明 / 杨雪 / 何杜娟,https://movie.douban.com/subject/25885383/
鸡毛蒜皮没小事,7.5,王宏桥,郭德纲 / 姜超 / 冯静,https://movie.douban.com/subject/3264732/
再过把瘾,7.5,叶京,黄勐 / 秦海璐 / 吴超 / 杨紫嫣 / 胡靖钒,https://movie.douban.com/subject/3654929/
红色摇篮,7.4,金韬,王霙 / 刘劲 / 王伍福 / 黄俊鹏 / 张晶晶,https://movie.douban.com/subject/4262202/
马兰谣,7.5,晨钟,田征 / 赵倩,https://movie.douban.com/subject/26848493/
国产大英雄 第二季,7.5,林珍钊,林珍钊 / 黄凯伦 / 黄璐璐 / 吴菲 / 周建华,https://movie.douban.com/subject/26912437/
郭小宝和周老财,7.5,尚敬,范伟 / 毛孩,https://movie.douban.com/subject/23788450/
邻居也疯狂,7.5,俞钟,房子斌 / 刘莉莉 / 杜源 / 张佳宁 / 吕夏,https://movie.douban.com/subject/20395156/
老爸的筒子楼,7.5,顾晶,许亚军 / 刘威葳 / 李崇霄 / 李佳璇 / 杨青,https://movie.douban.com/subject/6863949/
杨光的夏天,7.5,许瑞生 / 杨议,杨议 / 韩兆 / 杨少华 / 马丽,https://movie.douban.com/subject/16535386/
乙方甲方 第二季,7.5,王伟,宋永恒 / 张芯宁 / 韩烨洲 / 王程程,https://movie.douban.com/subject/25846011/
新警事,7.5,李诚儒 / 李　伟 / 杨新宇,李诚儒 / 杨子骅 / 杨平友 / 韩青,https://movie.douban.com/subject/4328440/
江湖绝恋,7.5,林建中,朱雨辰 / 邹俊百 / 杜志国 / 施羽 / 于滨,https://movie.douban.com/subject/4910182/
搭讪大师,7.5,何泰然 / 麒麟博士,施诗 / 王仁君,https://movie.douban.com/subject/25986695/
伤不起的青春,7.5,赵启强,靳东 / 宋雨霏 / 高斯 / 纪宁 / 王诗槐,https://movie.douban.com/subject/26657485/
如懿传,7.4,汪俊,周迅 / 霍建华 / 张钧甯 / 李纯 / 辛芷蕾,https://movie.douban.com/subject/25812730/
龙门镖局,7.4,王勇,郭京飞 / 袁咏仪 / 李倩 / 张瑞涵 / 钱芳,https://movie.douban.com/subject/11627047/
外科风云,7.4,李雪,靳东 / 白百何 / 李佳航 / 马少骅 / 蓝盈莹,https://movie.douban.com/subject/26683725/
颤抖吧，阿部！,7.4,赵小溪 / 赵小鸥,郑业成 / 安悦溪 / 赵东泽 / 王燕阳 / 吴昊,https://movie.douban.com/subject/26895367/
长大,7.4,林妍,白百何 / 陆毅 / 江疏影 / 赵子琪 / 张子萱,https://movie.douban.com/subject/25777370/
睡在我上铺的兄弟,7.4,张琦,陈晓 / 杜天皓 / 刘芮麟 / 李现 / 吴优,https://movie.douban.com/subject/26428938/
远大前程·双龙会,7.4,陈熙泰,刘昊然 / 尚语贤 / 陈昊 / 白红标 / 李光复,https://movie.douban.com/subject/30203343/
爱情的边疆,7.4,毛卫宁,殷桃 / 王雷 / 李乃文 / 丁嘉丽 / 徐嘉雯,https://movie.douban.com/subject/26873807/
隋唐演义,7.4,钟少雄 / 王飞,严屹宽 / 富大龙 / 张翰 / 姜武 / 杜淳,https://movie.douban.com/subject/7062604/
莫斯科行动,7.4,张睿,夏雨 / 吴优 / 姚芊羽 / 张志坚 / 常戎,https://movie.douban.com/subject/26860788/
亲爱的活祖宗,7.4,毛小睿,陈哲远 / 董晴 / 戴向宇 / 王汀 / 李彩桦,https://movie.douban.com/subject/27197296/
识汝不识丁,7.4,陈鹏,晏紫东 / 蒋梓乐 / 卢卓 / 刘亦宸 / 李天柱,https://movie.douban.com/subject/26797632/
租个女友回家过年,7.4,王中伟,杜淳 / 薛佳凝 / 原梓霏 / 袁文康,https://movie.douban.com/subject/4291269/
风和日丽,7.4,杨文军,李晨 / 马伊琍 / 刘芸 / 尤勇 / 陶慧敏,https://movie.douban.com/subject/6521855/
我的二哥二嫂,7.4,刘家成,于震 / 郝蕾 / 于洋 / 邓钢 / 邹涵虹,https://movie.douban.com/subject/25841976/
团圆饭,7.4,徐纪周,李光洁 / 李健 / 代旭 / 傅晶 / 马苏,https://movie.douban.com/subject/20444537/
母亲，母亲,7.4,李云亮,袁立 / 斯琴高娃 / 胡亚捷 / 黄曼 / 蒋林珊,https://movie.douban.com/subject/10538002/
老米家的婚事,7.4,赵晨阳,宋丹丹 / 周冬齐 / 张洪杰 / 傅晶 / 姜妍,https://movie.douban.com/subject/10833920/
幸福请你等等我,7.4,余淳,宋丹丹 / 朱泳腾 / 朱媛媛 / 李乃文 / 王策,https://movie.douban.com/subject/25865480/
蚁族的奋斗,7.4,戴冰,杨烁 / 张铎 / 刘天佐 / 张佳宁 / 王黎雯,https://movie.douban.com/subject/6815120/
那样芬芳,7.4,安建,宋佳 / 郭京飞 / 耿乐 / 冯雷 / 黄梅莹,https://movie.douban.com/subject/10455644/
神犬奇兵,7.4,谷锦云,杨烁 / 王冠 / 王建福 / 冯恩鹤 / 刘潺,https://movie.douban.com/subject/25661528/
智者无敌,7.4,简川訸,陈宝国 / 田中千绘 / 黄曼 / 斯琴高娃 / 丁志城,https://movie.douban.com/subject/4858787/
若是如此,7.4,殷博,张小斐 / 衣云鹤,https://movie.douban.com/subject/26842700/
大河儿女,7.4,安建,陈宝国 / 赵奎娥 / 王同辉 / 印小天 / 赵君,https://movie.douban.com/subject/10573480/
革命人永远是年轻,7.4,陈健,聂远 / 陶飞霏 / 沈晓海 / 李艳冰 / 赵亮,https://movie.douban.com/subject/5332605/
欢天喜地俏冤家,7.4,刘逢声,李易峰 / 颖儿 / 徐冬冬 / 叶祖新 / 吴千语,https://movie.douban.com/subject/20444534/
爸爸父亲爹,7.4,于敏,罗晋 / 罗嘉良 / 张晞临 / 吕一 / 赵立新,https://movie.douban.com/subject/25789360/
卜案,7.4,王奕开,任天野 / 赵柯 / 张世 / 贺刚,https://movie.douban.com/subject/6900129/
代号,7.4,郑大圣,乔任梁 / 张恒 / 祖锋 / 焦刚 / 吕星辰,https://movie.douban.com/subject/26206770/
九河入海,7.4,马征,赵立新 / 陶红 / 王奎荣 / 熊乃瑾 / 茅子俊,https://movie.douban.com/subject/6733298/
小明和他的小伙伴们 第一季,7.4,李志廷,魏子煜,https://movie.douban.com/subject/26303820/
穿越谜团,7.4,沈严 / 刘海波,张歆艺 / 袁弘 / 江珊 / 孙淳 / 高鑫,https://movie.douban.com/subject/26219218/
狼烟遍地,7.4,李云亮,靳东 / 黄曼 / 周一围 / 郭明翔 / 杨婷婷,https://movie.douban.com/subject/21348963/
生死桥,7.4,田沁鑫,贾乃亮 / 王子文 / 王泊文 / 万茜 / 徐梵溪,https://movie.douban.com/subject/3074721/
槑头槑脑,7.4,付滃,宋晓峰 / 霍云龙 / 唐艺兮 / 程野 / 唐娜,https://movie.douban.com/subject/26870185/
不，相信星座,7.4,"Mr.Ferret,阑君",王炜程 / 颜悦 / 阑君 / 沈妙金,https://movie.douban.com/subject/26682217/
经纬天地,7.4,黄健中,贾一平 / 马伊琍 / 张光北 / 周扬 / 苏廷石,https://movie.douban.com/subject/5031965/
开心麻花剧场 第二季,7.4,尚高,常远 / 韩云云 / 陶亮,https://movie.douban.com/subject/24530696/
老爸驾到,7.4,张孝正,凌潇肃 / 曾之乔,https://movie.douban.com/subject/6534072/
大南迁,7.4,阎清秀,邹兆龙 / 俞飞鸿 / 梁家仁 / 汤镇业 / 贺刚,https://movie.douban.com/subject/21957615/
中年计划,7.4,陈武建,张丰毅 / 江珊 / 陶慧敏 / 周晶晶 / 赵雪莲,https://movie.douban.com/subject/2067514/
平原枪声,7.4,赵浚凯,董勇 / 王学兵 / 赵子惠,https://movie.douban.com/subject/4910181/
兄弟车行,7.4,付宁,王斑 / 房子斌 / 李佳璘 / 柳小海 / 刘冰玥,https://movie.douban.com/subject/4928711/
欢乐颂,7.3,孔笙 / 简川訸,刘涛 / 蒋欣 / 王子文 / 杨紫 / 乔欣,https://movie.douban.com/subject/26430092/
